"Date","Name"
"1966-08-26","698"
"1966-08-29","619"
"1966-08-29","560"
"1966-09-03","463"
"1966-09-04","341"
"1966-09-11","673"
"1966-09-11","926"
"1966-09-18","49"
"1966-09-22","829"
"1966-10-07","689"
"1966-10-08","807"
"1966-10-09","269"
"1966-10-16","586"
"1966-10-24","302"
"1966-10-26","860"
"1966-10-27","141"
"1966-10-29","666"
"1966-10-30","13"
"1966-10-31","146"
"1966-11-07","562"
"1966-11-10","570"
"1966-11-13","398"
"1966-11-17","496"
"1966-11-19","488"
"1966-11-22","373"
"1966-11-23","347"
"1966-12-04","842"
"1966-12-04","97"
"1966-12-05","228"
"1966-12-06","785"
"1966-12-10","403"
"1966-12-16","919"
"1966-12-27","166"
"1966-12-28","86"
"1967-01-08","642"
"1967-01-10","261"
"1967-01-27","41"
"1967-02-02","775"
"1967-02-03","643"
"1967-02-05","973"
"1967-02-16","554"
"1967-02-21","573"
"1967-02-23","1011"
"1967-02-24","807"
"1967-03-01","1005"
"1967-03-07","994"
"1967-03-11","331"
"1967-03-21","793"
"1967-03-28","349"
"1967-03-29","391"
"1967-03-30","125"
"1967-04-07","480"
"1967-04-07","486"
"1967-04-11","543"
"1967-04-11","111"
"1967-04-13","32"
"1967-04-15","560"
"1967-04-22","469"
"1967-04-23","150"
"1967-04-23","188"
"1967-04-24","769"
"1967-05-03","758"
"1967-05-03","238"
"1967-05-07","794"
"1967-05-07","925"
"1967-05-09","157"
"1967-05-18","937"
"1967-05-21","613"
"1967-05-23","907"
"1967-05-24","332"
"1967-05-25","734"
"1967-05-27","728"
"1967-05-30","534"
"1967-06-09","812"
"1967-06-21","84"
"1967-06-30","374"
"1967-07-02","338"
"1967-07-03","806"
"1967-07-10","793"
"1967-07-12","779"
"1967-07-15","738"
"1967-07-21","6"
"1967-07-22","418"
"1967-08-02","126"
"1967-08-29","538"
"1967-08-30","0"
"1967-09-02","533"
"1967-09-10","836"
"1967-09-10","612"
"1967-09-12","485"
"1967-09-12","119"
"1967-09-13","650"
"1967-09-18","848"
"1967-09-21","565"
"1967-09-26","770"
"1967-10-10","747"
"1967-10-19","218"
"1967-10-19","386"
"1967-10-25","913"
"1967-11-08","100"
"1967-11-11","355"
"1967-11-12","256"
"1967-11-12","412"
"1967-11-26","673"
"1967-11-28","441"
"1967-12-09","10"
"1967-12-10","127"
"1967-12-17","769"
"1967-12-19","709"
"1967-12-26","30"
"1968-01-13","929"
"1968-01-13","960"
"1968-01-14","707"
"1968-01-14","371"
"1968-01-24","674"
"1968-01-24","520"
"1968-01-31","81"
"1968-02-06","1021"
"1968-02-15","910"
"1968-02-16","798"
"1968-02-28","167"
"1968-03-05","192"
"1968-03-14","1002"
"1968-03-19","850"
"1968-03-20","285"
"1968-03-21","344"
"1968-03-27","65"
"1968-03-30","877"
"1968-04-12","394"
"1968-04-12","241"
"1968-04-13","359"
"1968-04-18","673"
"1968-04-24","804"
"1968-05-19","997"
"1968-05-22","349"
"1968-05-29","382"
"1968-06-04","847"
"1968-06-07","80"
"1968-06-09","742"
"1968-06-24","581"
"1968-06-27","61"
"1968-06-28","895"
"1968-06-30","402"
"1968-07-01","73"
"1968-07-02","343"
"1968-07-06","326"
"1968-07-12","366"
"1968-07-21","540"
"1968-07-25","666"
"1968-07-30","92"
"1968-08-04","839"
"1968-08-05","43"
"1968-08-06","980"
"1968-08-09","12"
"1968-08-13","264"
"1968-08-25","336"
"1968-08-26","634"
"1968-08-28","220"
"1968-08-29","449"
"1968-09-10","900"
"1968-09-29","195"
"1968-10-16","684"
"1968-10-21","941"
"1968-10-30","733"
"1968-11-03","620"
"1968-11-23","515"
"1968-11-28","239"
"1968-12-01","353"
"1968-12-02","285"
"1968-12-02","324"
"1968-12-05","561"
"1968-12-07","238"
"1968-12-11","237"
"1968-12-13","380"
"1968-12-18","738"
"1968-12-22","127"
"1968-12-26","151"
"1968-12-27","867"
"1968-12-30","326"
"1969-01-02","95"
"1969-01-07","266"
"1969-01-28","248"
"1969-01-29","428"
"1969-02-01","668"
"1969-02-06","1012"
"1969-02-09","999"
"1969-02-13","5"
"1969-02-15","156"
"1969-02-16","994"
"1969-02-17","447"
"1969-02-18","234"
"1969-03-25","450"
"1969-03-26","719"
"1969-04-03","248"
"1969-04-05","148"
"1969-04-12","222"
"1969-04-27","668"
"1969-05-01","2"
"1969-05-15","61"
"1969-05-23","31"
"1969-05-28","269"
"1969-05-28","772"
"1969-06-02","151"
"1969-06-03","937"
"1969-06-08","380"
"1969-06-09","505"
"1969-06-22","54"
"1969-06-24","216"
"1969-06-25","888"
"1969-07-02","412"
"1969-07-05","187"
"1969-07-20","568"
"1969-07-20","211"
"1969-07-21","431"
"1969-07-22","662"
"1969-08-12","709"
"1969-08-19","221"
"1969-08-27","579"
"1969-08-29","791"
"1969-09-01","857"
"1969-09-13","951"
"1969-09-16","270"
"1969-09-19","769"
"1969-09-24","589"
"1969-09-25","303"
"1969-09-28","622"
"1969-10-02","343"
"1969-10-02","664"
"1969-10-08","711"
"1969-10-09","383"
"1969-10-11","913"
"1969-10-12","81"
"1969-11-02","868"
"1969-11-04","72"
"1969-11-05","182"
"1969-11-07","968"
"1969-11-17","221"
"1969-11-18","55"
"1969-11-20","114"
"1969-11-22","519"
"1969-11-22","59"
"1969-11-22","331"
"1969-11-29","568"
"1969-12-01","27"
"1969-12-02","315"
"1969-12-04","713"
"1969-12-10","338"
"1969-12-18","198"
"1969-12-30","393"
"1970-01-02","92"
"1970-01-04","646"
"1970-01-10","960"
"1970-01-12","92"
"1970-01-14","988"
"1970-01-14","887"
"1970-01-14","18"
"1970-02-01","346"
"1970-02-02","811"
"1970-02-08","114"
"1970-02-16","467"
"1970-02-20","282"
"1970-02-26","136"
"1970-02-28","794"
"1970-03-08","718"
"1970-03-08","169"
"1970-03-12","539"
"1970-03-14","514"
"1970-03-17","453"
"1970-03-28","520"
"1970-03-30","501"
"1970-04-06","68"
"1970-04-07","456"
"1970-04-11","304"
"1970-04-23","51"
"1970-04-24","90"
"1970-04-26","525"
"1970-05-13","247"
"1970-05-21","956"
"1970-05-29","355"
"1970-06-10","216"
"1970-06-17","664"
"1970-07-02","921"
"1970-07-18","295"
"1970-07-28","878"
"1970-08-03","679"
"1970-08-05","208"
"1970-08-09","962"
"1970-08-17","464"
"1970-08-18","750"
"1970-08-22","391"
"1970-08-29","883"
"1970-09-04","430"
"1970-09-13","144"
"1970-09-15","387"
"1970-09-16","470"
"1970-09-29","570"
"1970-10-07","354"
"1970-10-12","940"
"1970-10-19","886"
"1970-11-05","929"
"1970-11-12","330"
"1970-11-16","906"
"1970-11-20","795"
"1970-11-26","1009"
"1970-11-27","151"
"1970-12-06","307"
"1970-12-11","772"
"1970-12-13","74"
"1970-12-15","154"
"1970-12-24","81"
"1970-12-29","431"
"1971-01-02","353"
"1971-01-08","753"
"1971-01-09","762"
"1971-01-11","338"
"1971-01-14","128"
"1971-01-20","264"
"1971-01-22","76"
"1971-01-23","708"
"1971-02-01","441"
"1971-02-13","371"
"1971-02-13","961"
"1971-02-21","873"
"1971-03-01","1020"
"1971-03-08","319"
"1971-03-12","819"
"1971-03-21","24"
"1971-03-30","23"
"1971-04-02","863"
"1971-04-04","349"
"1971-04-08","41"
"1971-04-14","272"
"1971-04-17","137"
"1971-04-19","521"
"1971-04-26","33"
"1971-05-11","870"
"1971-05-14","32"
"1971-05-16","919"
"1971-05-17","962"
"1971-05-24","457"
"1971-06-11","116"
"1971-06-17","989"
"1971-06-18","236"
"1971-07-02","291"
"1971-07-14","514"
"1971-07-14","360"
"1971-07-27","67"
"1971-07-27","453"
"1971-07-28","209"
"1971-08-05","347"
"1971-08-07","387"
"1971-08-26","981"
"1971-08-31","971"
"1971-09-06","988"
"1971-09-06","714"
"1971-09-09","98"
"1971-09-10","490"
"1971-09-14","67"
"1971-09-18","414"
"1971-09-22","528"
"1971-09-23","980"
"1971-09-27","104"
"1971-10-08","708"
"1971-10-11","344"
"1971-10-13","70"
"1971-10-17","933"
"1971-10-18","673"
"1971-10-19","841"
"1971-10-23","194"
"1971-11-25","1002"
"1971-11-29","111"
"1971-12-05","25"
"1971-12-06","596"
"1971-12-07","122"
"1971-12-08","850"
"1971-12-13","507"
"1971-12-17","380"
"1971-12-18","304"
"1971-12-30","539"
"1972-01-05","309"
"1972-01-07","272"
"1972-01-09","23"
"1972-01-09","806"
"1972-01-14","437"
"1972-01-16","304"
"1972-01-20","631"
"1972-02-02","892"
"1972-02-06","966"
"1972-02-07","380"
"1972-02-09","118"
"1972-02-12","764"
"1972-02-17","784"
"1972-02-23","273"
"1972-02-23","46"
"1972-02-28","166"
"1972-03-01","1005"
"1972-03-11","126"
"1972-03-20","106"
"1972-03-20","419"
"1972-03-26","856"
"1972-04-02","398"
"1972-04-03","190"
"1972-04-05","474"
"1972-04-13","415"
"1972-04-23","888"
"1972-04-30","644"
"1972-05-04","406"
"1972-05-05","1023"
"1972-05-08","615"
"1972-05-08","913"
"1972-05-09","146"
"1972-05-09","517"
"1972-05-10","734"
"1972-05-22","932"
"1972-05-28","612"
"1972-06-04","275"
"1972-06-15","144"
"1972-07-03","135"
"1972-07-05","396"
"1972-07-05","296"
"1972-07-07","839"
"1972-07-10","603"
"1972-07-19","748"
"1972-07-24","959"
"1972-07-26","638"
"1972-08-01","953"
"1972-08-02","2"
"1972-08-06","846"
"1972-08-28","810"
"1972-09-04","89"
"1972-09-05","659"
"1972-09-08","701"
"1972-09-14","258"
"1972-09-15","871"
"1972-09-19","829"
"1972-09-24","75"
"1972-09-29","41"
"1972-10-01","219"
"1972-10-06","123"
"1972-10-11","569"
"1972-10-15","792"
"1972-10-18","1003"
"1972-10-22","748"
"1972-10-25","858"
"1972-10-28","1011"
"1972-11-09","749"
"1972-11-10","579"
"1972-11-23","790"
"1972-11-24","571"
"1972-11-28","887"
"1972-11-29","793"
"1972-12-12","182"
"1972-12-19","776"
"1972-12-21","607"
"1972-12-21","169"
"1972-12-22","299"
"1973-01-03","517"
"1973-01-05","798"
"1973-01-05","780"
"1973-01-07","42"
"1973-01-13","773"
"1973-01-20","699"
"1973-01-30","647"
"1973-02-02","633"
"1973-02-04","773"
"1973-02-08","419"
"1973-02-10","510"
"1973-02-16","482"
"1973-02-22","660"
"1973-02-28","84"
"1973-03-02","968"
"1973-03-07","171"
"1973-03-10","776"
"1973-03-13","806"
"1973-03-16","414"
"1973-03-17","1014"
"1973-03-19","468"
"1973-03-24","607"
"1973-03-25","948"
"1973-03-30","643"
"1973-04-02","69"
"1973-04-03","156"
"1973-04-05","646"
"1973-04-06","231"
"1973-04-09","537"
"1973-04-09","555"
"1973-04-17","80"
"1973-04-27","46"
"1973-05-01","168"
"1973-05-02","360"
"1973-05-09","551"
"1973-05-14","319"
"1973-05-14","742"
"1973-05-17","919"
"1973-05-27","441"
"1973-05-27","258"
"1973-05-28","471"
"1973-06-07","769"
"1973-06-12","787"
"1973-06-15","867"
"1973-06-16","517"
"1973-06-17","290"
"1973-06-18","330"
"1973-06-22","357"
"1973-06-24","229"
"1973-06-28","742"
"1973-07-02","703"
"1973-07-14","167"
"1973-07-29","821"
"1973-07-30","165"
"1973-08-06","691"
"1973-08-06","435"
"1973-08-19","610"
"1973-08-22","303"
"1973-09-03","280"
"1973-09-03","207"
"1973-09-04","250"
"1973-09-07","398"
"1973-09-13","926"
"1973-09-19","715"
"1973-09-19","88"
"1973-09-20","508"
"1973-09-21","627"
"1973-09-29","505"
"1973-10-01","381"
"1973-10-03","527"
"1973-10-04","166"
"1973-10-04","972"
"1973-10-10","838"
"1973-10-24","234"
"1973-10-30","975"
"1973-11-03","313"
"1973-11-05","966"
"1973-11-14","546"
"1973-11-15","898"
"1973-11-15","619"
"1973-11-18","793"
"1973-11-20","882"
"1973-11-22","921"
"1973-11-26","635"
"1973-11-29","11"
"1973-11-30","145"
"1973-11-30","276"
"1973-12-01","481"
"1973-12-09","711"
"1973-12-12","826"
"1973-12-12","55"
"1973-12-13","382"
"1973-12-15","418"
"1973-12-15","114"
"1973-12-21","852"
"1973-12-22","518"
"1973-12-25","863"
"1973-12-25","33"
"1973-12-27","924"
"1973-12-31","50"
"1974-01-01","104"
"1974-01-04","149"
"1974-01-08","394"
"1974-01-17","45"
"1974-01-17","725"
"1974-01-18","402"
"1974-01-20","459"
"1974-01-23","223"
"1974-01-27","577"
"1974-02-01","561"
"1974-02-03","680"
"1974-02-15","399"
"1974-02-20","338"
"1974-03-10","257"
"1974-03-21","715"
"1974-03-21","223"
"1974-03-26","385"
"1974-03-27","528"
"1974-03-29","517"
"1974-04-10","654"
"1974-04-20","231"
"1974-04-27","476"
"1974-05-03","282"
"1974-05-07","792"
"1974-05-11","109"
"1974-05-13","733"
"1974-05-13","795"
"1974-05-16","278"
"1974-05-20","366"
"1974-05-25","341"
"1974-05-26","979"
"1974-05-28","883"
"1974-05-29","302"
"1974-06-05","116"
"1974-06-13","875"
"1974-06-14","441"
"1974-06-18","877"
"1974-06-21","822"
"1974-07-03","184"
"1974-07-06","459"
"1974-07-07","122"
"1974-07-14","297"
"1974-07-20","449"
"1974-07-23","882"
"1974-08-10","934"
"1974-08-14","388"
"1974-08-16","981"
"1974-08-18","49"
"1974-08-26","347"
"1974-08-26","205"
"1974-08-27","145"
"1974-09-05","983"
"1974-09-05","916"
"1974-09-07","317"
"1974-09-10","596"
"1974-09-20","942"
"1974-09-23","927"
"1974-09-26","308"
"1974-10-01","450"
"1974-10-03","660"
"1974-10-04","567"
"1974-10-05","618"
"1974-10-07","874"
"1974-10-13","141"
"1974-10-15","10"
"1974-10-18","454"
"1974-10-21","970"
"1974-10-30","721"
"1974-11-01","291"
"1974-11-01","911"
"1974-11-04","292"
"1974-11-04","798"
"1974-11-05","612"
"1974-11-10","732"
"1974-11-13","214"
"1974-11-17","5"
"1974-11-27","506"
"1974-11-30","519"
"1974-12-01","216"
"1974-12-02","322"
"1974-12-10","865"
"1974-12-13","338"
"1974-12-14","622"
"1974-12-16","560"
"1974-12-24","121"
"1974-12-28","31"
"1975-01-03","960"
"1975-01-04","5"
"1975-01-07","553"
"1975-01-08","590"
"1975-01-09","508"
"1975-01-16","602"
"1975-01-23","587"
"1975-01-28","695"
"1975-02-09","32"
"1975-02-16","173"
"1975-02-20","774"
"1975-02-23","16"
"1975-03-08","921"
"1975-03-09","652"
"1975-03-09","326"
"1975-03-10","223"
"1975-03-16","316"
"1975-03-19","302"
"1975-03-20","525"
"1975-03-24","158"
"1975-03-28","452"
"1975-04-11","824"
"1975-04-12","78"
"1975-04-15","150"
"1975-04-26","582"
"1975-04-27","983"
"1975-05-06","531"
"1975-05-29","598"
"1975-06-07","589"
"1975-06-13","991"
"1975-06-18","287"
"1975-06-30","2"
"1975-07-06","126"
"1975-07-09","220"
"1975-07-13","366"
"1975-07-14","554"
"1975-07-20","852"
"1975-07-20","792"
"1975-07-29","425"
"1975-08-11","698"
"1975-08-14","317"
"1975-08-15","539"
"1975-08-16","512"
"1975-09-01","102"
"1975-09-04","603"
"1975-09-05","155"
"1975-09-06","753"
"1975-09-11","608"
"1975-09-18","178"
"1975-09-29","175"
"1975-10-02","959"
"1975-10-05","359"
"1975-10-12","501"
"1975-10-13","709"
"1975-10-13","578"
"1975-10-16","736"
"1975-10-19","210"
"1975-10-20","922"
"1975-10-22","515"
"1975-10-26","31"
"1975-10-27","6"
"1975-11-02","747"
"1975-11-18","369"
"1975-11-27","705"
"1975-12-05","604"
"1975-12-06","685"
"1975-12-07","42"
"1975-12-08","920"
"1975-12-09","251"
"1975-12-09","620"
"1975-12-10","322"
"1975-12-11","833"
"1975-12-14","33"
"1975-12-18","777"
"1975-12-28","11"
"1975-12-30","188"
"1976-01-04","459"
"1976-01-09","718"
"1976-01-15","173"
"1976-01-22","912"
"1976-01-30","695"
"1976-02-06","946"
"1976-02-07","40"
"1976-02-08","614"
"1976-02-10","798"
"1976-02-19","751"
"1976-02-28","767"
"1976-03-07","839"
"1976-03-07","181"
"1976-03-08","834"
"1976-03-12","589"
"1976-03-18","643"
"1976-03-22","572"
"1976-03-26","320"
"1976-03-30","787"
"1976-04-03","829"
"1976-04-06","259"
"1976-04-08","175"
"1976-04-09","588"
"1976-04-14","225"
"1976-04-14","660"
"1976-04-17","415"
"1976-04-17","765"
"1976-04-24","586"
"1976-04-28","254"
"1976-04-29","1003"
"1976-05-10","48"
"1976-05-16","877"
"1976-05-22","191"
"1976-05-24","426"
"1976-06-14","323"
"1976-06-15","307"
"1976-06-26","235"
"1976-06-27","664"
"1976-07-01","160"
"1976-07-04","995"
"1976-07-19","1008"
"1976-07-22","668"
"1976-07-23","582"
"1976-07-27","584"
"1976-07-29","983"
"1976-07-30","848"
"1976-07-31","101"
"1976-08-02","944"
"1976-08-05","687"
"1976-08-09","262"
"1976-08-16","514"
"1976-09-03","563"
"1976-09-06","859"
"1976-09-07","459"
"1976-09-18","607"
"1976-09-22","722"
"1976-09-24","409"
"1976-09-27","656"
"1976-09-28","574"
"1976-10-04","945"
"1976-10-06","203"
"1976-10-14","551"
"1976-10-15","846"
"1976-10-20","119"
"1976-10-27","890"
"1976-11-08","557"
"1976-11-16","275"
"1976-12-02","82"
"1976-12-03","434"
"1976-12-04","50"
"1976-12-19","887"
"1976-12-21","680"
"1976-12-23","269"
"1976-12-24","853"
"1976-12-28","800"
"1977-01-06","19"
"1977-01-07","367"
"1977-01-08","245"
"1977-01-10","34"
"1977-01-21","345"
"1977-01-22","760"
"1977-02-06","568"
"1977-02-12","216"
"1977-02-13","668"
"1977-02-17","745"
"1977-02-22","418"
"1977-02-28","364"
"1977-02-28","747"
"1977-03-01","142"
"1977-03-06","514"
"1977-03-23","375"
"1977-03-29","934"
"1977-03-30","382"
"1977-04-06","614"
"1977-04-07","229"
"1977-04-15","667"
"1977-04-17","527"
"1977-04-19","928"
"1977-04-21","981"
"1977-04-21","78"
"1977-04-26","383"
"1977-04-29","710"
"1977-05-03","499"
"1977-05-03","507"
"1977-05-03","992"
"1977-05-09","561"
"1977-05-14","247"
"1977-05-19","172"
"1977-05-19","885"
"1977-06-01","487"
"1977-06-07","839"
"1977-06-10","658"
"1977-06-11","609"
"1977-06-11","719"
"1977-06-18","135"
"1977-06-18","547"
"1977-06-21","826"
"1977-06-21","32"
"1977-06-24","527"
"1977-06-27","751"
"1977-06-27","638"
"1977-06-28","239"
"1977-06-29","169"
"1977-07-11","773"
"1977-07-18","110"
"1977-07-21","873"
"1977-07-22","718"
"1977-07-24","498"
"1977-07-30","46"
"1977-07-31","249"
"1977-08-01","267"
"1977-08-02","367"
"1977-08-06","212"
"1977-08-16","271"
"1977-08-29","610"
"1977-09-01","577"
"1977-09-03","852"
"1977-09-06","554"
"1977-09-09","618"
"1977-09-11","371"
"1977-09-12","468"
"1977-09-17","170"
"1977-09-19","728"
"1977-09-21","690"
"1977-09-25","367"
"1977-09-29","682"
"1977-10-04","852"
"1977-10-04","744"
"1977-10-11","124"
"1977-10-23","636"
"1977-10-29","89"
"1977-11-06","286"
"1977-11-09","887"
"1977-11-22","1006"
"1977-11-23","78"
"1977-12-03","248"
"1977-12-05","644"
"1977-12-09","15"
"1977-12-10","92"
"1977-12-11","140"
"1977-12-11","738"
"1977-12-14","41"
"1977-12-20","227"
"1977-12-22","869"
"1978-01-02","100"
"1978-01-02","982"
"1978-01-07","540"
"1978-01-10","976"
"1978-01-11","388"
"1978-01-14","863"
"1978-01-22","434"
"1978-02-21","924"
"1978-02-25","36"
"1978-03-18","79"
"1978-03-21","90"
"1978-03-22","961"
"1978-04-03","476"
"1978-04-05","792"
"1978-04-19","258"
"1978-04-21","127"
"1978-04-27","767"
"1978-04-29","86"
"1978-05-08","404"
"1978-05-08","115"
"1978-05-08","872"
"1978-05-10","497"
"1978-05-10","47"
"1978-05-11","344"
"1978-05-15","914"
"1978-05-21","700"
"1978-05-31","569"
"1978-05-31","993"
"1978-06-05","334"
"1978-06-20","445"
"1978-06-20","127"
"1978-06-24","979"
"1978-06-25","223"
"1978-06-28","386"
"1978-07-03","730"
"1978-07-06","1023"
"1978-07-15","159"
"1978-07-16","753"
"1978-07-16","813"
"1978-07-17","105"
"1978-07-18","389"
"1978-07-18","803"
"1978-07-20","497"
"1978-07-23","958"
"1978-08-03","125"
"1978-08-10","127"
"1978-08-15","575"
"1978-08-25","586"
"1978-08-29","1017"
"1978-09-03","704"
"1978-09-06","274"
"1978-09-08","214"
"1978-09-20","314"
"1978-09-22","958"
"1978-09-22","946"
"1978-09-24","415"
"1978-09-24","377"
"1978-09-28","537"
"1978-09-30","834"
"1978-10-11","652"
"1978-10-20","665"
"1978-10-20","19"
"1978-10-24","657"
"1978-11-01","592"
"1978-11-05","994"
"1978-11-07","977"
"1978-11-14","796"
"1978-11-17","488"
"1978-11-21","631"
"1978-12-01","647"
"1978-12-02","719"
"1978-12-04","865"
"1978-12-11","784"
"1978-12-18","739"
"1978-12-26","247"
"1978-12-28","806"
"1978-12-28","225"
"1978-12-30","430"
"1978-12-31","873"
"1979-01-01","577"
"1979-01-12","709"
"1979-01-13","106"
"1979-01-14","501"
"1979-01-17","686"
"1979-01-21","71"
"1979-01-24","367"
"1979-01-25","942"
"1979-01-26","509"
"1979-01-30","962"
"1979-02-02","84"
"1979-02-09","263"
"1979-02-12","349"
"1979-02-12","954"
"1979-02-13","117"
"1979-02-15","743"
"1979-02-17","332"
"1979-02-25","359"
"1979-02-27","321"
"1979-02-28","304"
"1979-03-06","876"
"1979-03-06","254"
"1979-03-15","637"
"1979-03-15","782"
"1979-03-20","110"
"1979-03-26","588"
"1979-03-31","9"
"1979-04-03","729"
"1979-04-12","922"
"1979-04-19","632"
"1979-04-21","561"
"1979-04-23","477"
"1979-04-24","497"
"1979-04-24","691"
"1979-04-25","414"
"1979-04-27","116"
"1979-05-01","342"
"1979-05-01","427"
"1979-05-13","172"
"1979-05-21","946"
"1979-05-23","538"
"1979-05-23","215"
"1979-05-29","279"
"1979-06-03","943"
"1979-06-13","55"
"1979-06-15","230"
"1979-06-25","998"
"1979-06-26","285"
"1979-07-08","218"
"1979-07-12","781"
"1979-07-13","791"
"1979-07-14","360"
"1979-07-16","508"
"1979-07-18","230"
"1979-07-22","829"
"1979-08-14","616"
"1979-08-16","650"
"1979-08-22","212"
"1979-08-28","218"
"1979-08-29","491"
"1979-08-30","993"
"1979-08-30","3"
"1979-09-01","391"
"1979-09-09","369"
"1979-09-14","907"
"1979-09-23","746"
"1979-09-26","619"
"1979-09-29","822"
"1979-10-07","628"
"1979-10-21","850"
"1979-10-25","156"
"1979-11-03","404"
"1979-11-07","162"
"1979-11-07","260"
"1979-11-10","143"
"1979-11-13","324"
"1979-11-15","345"
"1979-11-19","84"
"1979-11-24","196"
"1979-11-24","826"
"1979-12-01","138"
"1979-12-02","733"
"1979-12-10","944"
"1979-12-16","197"
"1979-12-29","368"
"1979-12-31","508"
"1980-01-01","260"
"1980-01-05","747"
"1980-01-13","883"
"1980-01-21","486"
"1980-01-22","460"
"1980-02-02","734"
"1980-02-06","872"
"1980-02-06","588"
"1980-02-11","505"
"1980-02-17","863"
"1980-02-17","587"
"1980-02-22","683"
"1980-02-27","392"
"1980-03-01","389"
"1980-03-04","141"
"1980-03-10","643"
"1980-03-11","33"
"1980-03-16","708"
"1980-03-17","914"
"1980-03-20","782"
"1980-03-21","620"
"1980-03-26","148"
"1980-03-27","603"
"1980-03-30","729"
"1980-04-11","714"
"1980-04-15","671"
"1980-04-24","550"
"1980-05-04","891"
"1980-05-07","347"
"1980-05-12","953"
"1980-05-18","286"
"1980-05-21","254"
"1980-05-29","420"
"1980-06-02","508"
"1980-06-04","132"
"1980-06-07","187"
"1980-06-08","160"
"1980-06-08","716"
"1980-06-10","786"
"1980-06-14","944"
"1980-06-20","343"
"1980-06-21","770"
"1980-06-29","324"
"1980-06-29","909"
"1980-06-29","299"
"1980-07-04","136"
"1980-07-17","618"
"1980-07-19","900"
"1980-07-22","46"
"1980-07-22","227"
"1980-07-25","34"
"1980-08-07","830"
"1980-08-10","110"
"1980-08-11","600"
"1980-08-12","764"
"1980-08-21","293"
"1980-08-24","994"
"1980-08-28","611"
"1980-08-31","133"
"1980-09-01","123"
"1980-09-02","812"
"1980-09-17","216"
"1980-09-25","84"
"1980-09-26","410"
"1980-10-21","677"
"1980-10-26","754"
"1980-11-03","512"
"1980-11-22","421"
"1980-11-23","603"
"1980-11-25","490"
"1980-12-03","889"
"1980-12-05","959"
"1980-12-08","895"
"1980-12-11","563"
"1980-12-14","598"
"1980-12-19","747"
"1980-12-22","937"
"1980-12-22","388"
"1981-01-01","170"
"1981-01-05","694"
"1981-01-05","106"
"1981-01-07","509"
"1981-01-22","839"
"1981-01-23","679"
"1981-02-04","866"
"1981-02-07","482"
"1981-02-16","957"
"1981-02-17","909"
"1981-02-28","953"
"1981-03-03","552"
"1981-03-24","589"
"1981-03-31","115"
"1981-04-03","145"
"1981-04-03","939"
"1981-04-07","646"
"1981-05-07","424"
"1981-05-07","156"
"1981-05-10","615"
"1981-05-23","297"
"1981-05-26","386"
"1981-05-29","184"
"1981-06-15","457"
"1981-06-16","800"
"1981-06-16","120"
"1981-06-16","216"
"1981-06-17","353"
"1981-06-21","71"
"1981-06-26","106"
"1981-06-26","800"
"1981-07-01","564"
"1981-07-04","291"
"1981-07-07","883"
"1981-07-12","628"
"1981-07-26","170"
"1981-07-28","128"
"1981-08-02","400"
"1981-08-02","93"
"1981-08-03","239"
"1981-08-05","97"
"1981-08-07","571"
"1981-08-08","960"
"1981-08-10","853"
"1981-08-17","689"
"1981-08-19","778"
"1981-08-20","805"
"1981-08-21","884"
"1981-08-24","921"
"1981-08-25","534"
"1981-08-26","686"
"1981-09-01","384"
"1981-09-03","378"
"1981-09-10","612"
"1981-09-10","74"
"1981-09-14","901"
"1981-09-18","474"
"1981-09-20","836"
"1981-09-27","767"
"1981-09-29","772"
"1981-10-17","752"
"1981-10-20","642"
"1981-10-24","597"
"1981-11-06","546"
"1981-11-06","317"
"1981-11-07","112"
"1981-11-15","904"
"1981-11-17","918"
"1981-11-24","796"
"1981-12-09","645"
"1981-12-13","748"
"1981-12-14","398"
"1981-12-27","108"
"1982-01-04","1022"
"1982-01-14","839"
"1982-01-16","17"
"1982-01-18","1018"
"1982-01-20","391"
"1982-01-21","889"
"1982-01-21","4"
"1982-01-30","953"
"1982-02-06","692"
"1982-02-09","83"
"1982-02-11","846"
"1982-02-11","859"
"1982-02-11","82"
"1982-02-12","135"
"1982-02-19","550"
"1982-02-21","1018"
"1982-02-27","677"
"1982-03-04","1021"
"1982-03-04","891"
"1982-03-11","937"
"1982-03-22","885"
"1982-03-24","349"
"1982-03-30","161"
"1982-04-08","126"
"1982-04-10","796"
"1982-04-15","675"
"1982-04-24","725"
"1982-04-29","377"
"1982-05-01","361"
"1982-05-06","268"
"1982-05-07","766"
"1982-05-07","878"
"1982-05-11","171"
"1982-05-15","485"
"1982-05-19","686"
"1982-05-27","491"
"1982-06-01","878"
"1982-06-03","315"
"1982-06-06","625"
"1982-06-13","118"
"1982-06-19","437"
"1982-06-27","697"
"1982-06-28","817"
"1982-06-29","907"
"1982-07-02","348"
"1982-07-02","861"
"1982-07-07","480"
"1982-07-10","982"
"1982-07-13","214"
"1982-07-19","693"
"1982-07-20","844"
"1982-07-22","107"
"1982-07-23","544"
"1982-07-23","415"
"1982-08-03","574"
"1982-08-05","181"
"1982-08-12","40"
"1982-08-21","234"
"1982-08-23","254"
"1982-09-04","627"
"1982-09-09","661"
"1982-09-09","57"
"1982-09-10","148"
"1982-09-13","934"
"1982-09-16","245"
"1982-09-25","808"
"1982-09-30","1019"
"1982-10-03","879"
"1982-10-12","569"
"1982-10-18","675"
"1982-10-27","350"
